"ID","YCOORD","XCOORD","ELEVATION","SLOPE","ASPECT","ADM1_NAME","COUNTRY","GEOMETRY","AREA","map_code"
"440","1.17975542725078","15.8955915363673","0","0","0","region","country","points","1","11"
"747","1.0531329069709","16.0966183155408","0","0","0","region","country","points","1","11"
"291","1.51985052979737","16.4645811953199","0","0","0","region","country","points","1","11"
"686","0.882408953345688","15.8520312248641","0","0","0","region","country","points","1","11"
"797","1.51200426251507","16.2381216876911","0","0","0","region","country","points","1","11"
"749","1.51011033592968","16.4881199971881","0","0","0","region","country","points","1","11"
"177","1.05935580860859","16.1731870618478","0","0","0","region","country","points","1","11"
"240","1.07558946505473","15.889098073783","0","0","0","region","country","points","1","11"
"789","1.48657153408278","16.6815710700132","0","0","0","region","country","points","1","11"
"407","1.45626870871666","16.8260506125147","0","0","0","region","country","points","1","11"
"352","1.35670228251368","16.4356311746314","0","0","0","region","country","points","1","11"
"442","1.09398760902702","15.9629612106798","0","0","0","region","country","points","1","11"
"100","1.17055635526463","16.0795729762569","0","0","0","region","country","points","1","11"
"637","1.51416875004122","16.7337893316289","0","0","0","region","country","points","1","11"
"850","0.866445857840319","16.0168028379416","0","0","0","region","country","points","1","11"
"823","1.25091295467302","16.8106286388769","0","0","0","region","country","points","1","11"
"552","1.25551249066609","15.8241634479396","0","0","0","region","country","points","1","11"
"203","1.29366158331451","16.8198277108714","0","0","0","region","country","points","1","11"
"273","1.02715905665708","16.6512682446196","0","0","0","region","country","points","1","11"
"546","0.948155261952546","16.2900693883658","0","0","0","region","country","points","1","11"
"462","1.28906204732144","16.0790318543749","0","0","0","region","country","points","1","11"
"492","1.34939713711292","16.5500784526803","0","0","0","region","country","points","1","11"
"196","1.51254538439661","15.8918036831931","0","0","0","region","country","points","1","11"
"481","1.56178747561656","16.0251902271131","0","0","0","region","country","points","1","11"
"612","1.25388912502148","15.9118251928282","0","0","0","region","country","points","1","11"
"728","1.10940958265085","15.8271396182908","0","0","0","region","country","points","1","11"
"54","1.1464764315362","16.5771345467818","0","0","0","region","country","points","1","11"
"163","0.900265975436439","15.9337406290503","0","0","0","region","country","points","1","11"
"894","0.965200601220991","16.2043015700644","0","0","0","region","country","points","1","11"
"2","1.17028579432387","16.6001322267679","0","0","0","region","country","points","1","11"
"255","1.05475627261552","16.7467762567976","0","0","0","region","country","points","1","11"
"39","1.13998296895774","16.1956436199519","0","0","0","region","country","points","1","11"
"176","0.836684154355733","15.9353639946964","0","0","0","region","country","points","1","11"
"834","1.37699435307135","16.5387148931578","0","0","0","region","country","points","1","11"
"896","1.50226406864738","16.2424506627474","0","0","0","region","country","points","1","11"
"832","1.5117337015743","16.2281109328736","0","0","0","region","country","points","1","11"
"452","0.854811737387253","16.1915852058367","0","0","0","region","country","points","1","11"
"9","1.41649625042362","15.9023555598927","0","0","0","region","country","points","1","11"
"245","1.02742961759785","16.7443412083284","0","0","0","region","country","points","1","11"
"604","1.29690831460374","15.8625831015636","0","0","0","region","country","points","1","11"
"143","0.980622574844822","15.9683724295001","0","0","0","region","country","points","1","11"
"439","1.44625795390821","16.5351976009246","0","0","0","region","country","points","1","11"
"756","0.938144507144094","16.1090641188274","0","0","0","region","country","points","1","11"
"487","0.990903890594042","15.8863924643729","0","0","0","region","country","points","1","11"
"646","1.00470249857326","16.1618235023252","0","0","0","region","country","points","1","11"
"81","1.54609494105196","16.0176145207647","0","0","0","region","country","points","1","11"
"821","1.0209361550194","16.4551115623844","0","0","0","region","country","points","1","11"
"151","1.28446251132837","16.0119327410034","0","0","0","region","country","points","1","11"
"837","1.54420101446657","16.4613344640277","0","0","0","region","country","points","1","11"
"400","1.24252556550918","16.1077113141224","0","0","0","region","country","points","1","11"
"436","1.12997221414929","16.2053838138284","0","0","0","region","country","points","1","11"
"662","1.41352008007516","16.2383922486322","0","0","0","region","country","points","1","11"
"421","1.12050258122238","16.0103093753573","0","0","0","region","country","points","1","11"
"402","1.02688849571631","15.8972149020134","0","0","0","region","country","points","1","11"
"592","0.799617305470384","16.6339523443947","0","0","0","region","country","points","1","11"
"684","1.52715567519813","16.5192345054047","0","0","0","region","country","points","1","11"
"862","1.3199059945691","15.9672901857361","0","0","0","region","country","points","1","11"
"691","1.51389818910045","15.850137298277","0","0","0","region","country","points","1","11"
"629","1.28716812073606","16.4978601910646","0","0","0","region","country","points","1","11"
"51","1.5195799688566","16.2797880726073","0","0","0","region","country","points","1","11"
"643","0.912170656830274","16.6902290201256","0","0","0","region","country","points","1","11"
"613","0.871045393833391","16.0005691814808","0","0","0","region","country","points","1","11"
"779","1.12131426404468","15.9261649227019","0","0","0","region","country","points","1","11"
"175","0.882408953345688","15.9253532398789","0","0","0","region","country","points","1","11"
"322","1.05502683355629","16.0086860097112","0","0","0","region","country","points","1","11"
"528","1.47980751056356","16.5787579124278","0","0","0","region","country","points","1","11"
"759","0.958166016760998","16.1407197489261","0","0","0","region","country","points","1","11"
"635","0.917311314704884","16.0565752962707","0","0","0","region","country","points","1","11"
"503","1.47196124328126","16.7099799688197","0","0","0","region","country","points","1","11"
"674","1.06124973519397","16.7056509937634","0","0","0","region","country","points","1","11"
"680","1.02580625195324","15.9697252342052","0","0","0","region","country","points","1","11"
"201","1.14079465178005","15.908307900595","0","0","0","region","country","points","1","11"
"219","1.5588113052681","16.2838464867225","0","0","0","region","country","points","1","11"
"90","1.29176765672913","16.0971594374228","0","0","0","region","country","points","1","11"
"389","1.30177841153758","16.2297342985197","0","0","0","region","country","points","1","11"
"469","1.06774319777243","16.1085229969454","0","0","0","region","country","points","1","11"
"367","1.24360780927225","16.7838431057165","0","0","0","region","country","points","1","11"
"339","1.37185369519674","16.4599816593227","0","0","0","region","country","points","1","11"
"199","1.3897107172875","16.0717267089675","0","0","0","region","country","points","1","11"
"652","0.850753323275719","16.6350345881588","0","0","0","region","country","points","1","11"
"453","1.41081447066748","15.9572794309185","0","0","0","region","country","points","1","11"
"397","1.36887752484829","16.7235080158704","0","0","0","region","country","points","1","11"
"48","0.803946280522688","16.3390409186894","0","0","0","region","country","points","1","11"
"91","1.55502345209733","16.2259464453455","0","0","0","region","country","points","1","11"
"117","0.98116369672636","15.9145308022383","0","0","0","region","country","points","1","11"
"710","1.51227482345584","16.3560862579733","0","0","0","region","country","points","1","11"
"880","1.30610738658989","16.7511052318538","0","0","0","region","country","points","1","11"
"454","1.46492665882127","16.0005691814808","0","0","0","region","country","points","1","11"
"141","1.46600890258434","16.813063687346","0","0","0","region","country","points","1","11"
"489","1.21817508083997","16.1488365771565","0","0","0","region","country","points","1","11"
"312","1.15783999104849","15.8999205114236","0","0","0","region","country","points","1","11"
"10","1.0095725955071","16.6485626352095","0","0","0","region","country","points","1","11"
"715","1.0209361550194","16.6948285561229","0","0","0","region","country","points","1","11"
"211","1.27336951275684","16.717285114227","0","0","0","region","country","points","1","11"
"601","0.878891661115691","16.119345434586","0","0","0","region","country","points","1","11"
"568","1.23900827327918","15.985958890666","0","0","0","region","country","points","1","11"
"413","0.849400518571874","16.6277294427514","0","0","0","region","country","points","1","11"
"697","0.950319749478697","16.1236744096422","0","0","0","region","country","points","1","11"
"506","1.32504665244371","16.0465645414532","0","0","0","region","country","points","1","11"
"508","0.961142187109456","15.9204831429406","0","0","0","region","country","points","1","11"
"63","0.947343579130239","16.0876898044873","0","0","0","region","country","points","1","11"
"191","1.27878073157222","16.5376326493937","0","0","0","region","country","points","1","11"
"57","1.11644416711084","15.8298452277009","0","0","0","region","country","points","1","11"
"108","1.16487457550849","15.8247045698217","0","0","0","region","country","points","1","11"
"835","0.810169182160374","15.9591733575056","0","0","0","region","country","points","1","11"
"877","1.39512193610288","16.5287041383402","0","0","0","region","country","points","1","11"
"384","0.996585670350191","16.6542444149708","0","0","0","region","country","points","1","11"
"574","1.01795998467094","16.3804367426645","0","0","0","region","country","points","1","11"
"251","1.14945260188466","15.8252456917037","0","0","0","region","country","points","1","11"
"142","1.19869469310461","16.6250238333412","0","0","0","region","country","points","1","11"
"135","1.08505909798164","16.0947243889537","0","0","0","region","country","points","1","11"
"740","1.33884526042293","16.2881754617787","0","0","0","region","country","points","1","11"
"277","1.14133577366159","16.2278403719326","0","0","0","region","country","points","1","11"
"664","1.16162784421926","15.9369873603425","0","0","0","region","country","points","1","11"
"476","1.17569701313924","16.7575986944381","0","0","0","region","country","points","1","11"
"523","1.57017486478039","16.2789763897843","0","0","0","region","country","points","1","11"
"811","1.40648549561517","16.7264841862215","0","0","0","region","country","points","1","11"
"878","0.913523461534118","15.8755700267323","0","0","0","region","country","points","1","11"
"900","1.02472400819016","16.6523504883837","0","0","0","region","country","points","1","11"
"248","0.855082298328022","15.8774639533194","0","0","0","region","country","points","1","11"
"438","1.17840262254693","16.0760556840237","0","0","0","region","country","points","1","11"
"193","1.22250405589228","15.9323878243453","0","0","0","region","country","points","1","11"
"170","0.923263655401801","15.8533840295692","0","0","0","region","country","points","1","11"
"148","1.39945091115518","16.5652298653771","0","0","0","region","country","points","1","11"
"307","0.865093053136474","16.2199941046432","0","0","0","region","country","points","1","11"
"501","1.19084842582231","15.9345523118734","0","0","0","region","country","points","1","11"
"735","0.915958510001039","15.9442925057499","0","0","0","region","country","points","1","11"
"218","1.47304348704434","16.6942874342408","0","0","0","region","country","points","1","11"
"490","1.42082522547593","16.6823827528362","0","0","0","region","country","points","1","11"
"89","1.14431194401005","16.2026782044183","0","0","0","region","country","points","1","11"
"15","1.5431187707035","15.8866630253139","0","0","0","region","country","points","1","11"
"194","1.42650700523207","15.9808182327868","0","0","0","region","country","points","1","11"
"25","1.38889903446519","16.7145795048169","0","0","0","region","country","points","1","11"
"671","0.926510386691029","15.8601480530945","0","0","0","region","country","points","1","11"
"416","1.21384610578767","16.0676682948523","0","0","0","region","country","points","1","11"
"44","1.06260253989782","16.1131225329426","0","0","0","region","country","points","1","11"
"854","1.02391232536786","16.2489441253317","0","0","0","region","country","points","1","11"
"406","1.39160464387288","16.8236155640456","0","0","0","region","country","points","1","11"
"157","1.28175690192068","16.5200461882278","0","0","0","region","country","points","1","11"
"742","1.22791527470765","16.658843950968","0","0","0","region","country","points","1","11"
"780","1.31422421481295","15.8593363702715","0","0","0","region","country","points","1","11"
"69","1.27147558617146","15.9561971871545","0","0","0","region","country","points","1","11"
"398","1.24090219986457","16.0498112727454","0","0","0","region","country","points","1","11"
"209","1.15540494258157","16.0092271315932","0","0","0","region","country","points","1","11"
"233","1.02445344724939","16.2278403719326","0","0","0","region","country","points","1","11"
"484","1.45843319624281","16.8146870529921","0","0","0","region","country","points","1","11"
"197","1.3905224001098","16.2605782457953","0","0","0","region","country","points","1","11"
"800","1.47114956045895","16.4564643670895","0","0","0","region","country","points","1","11"
"731","1.06152029613474","16.5162583350536","0","0","0","region","country","points","1","11"
"857","1.25253632031763","15.8282218620548","0","0","0","region","country","points","1","11"
"355","1.41162615348978","15.888827512842","0","0","0","region","country","points","1","11"
"264","0.928133752335643","16.158306210092","0","0","0","region","country","points","1","11"
"713","1.27309895181607","16.1550594787998","0","0","0","region","country","points","1","11"
"314","0.831002374599584","16.619612614521","0","0","0","region","country","points","1","11"
"596","1.41243783631209","16.1794099634911","0","0","0","region","country","points","1","11"
"765","1.56828093819501","16.3087380932958","0","0","0","region","country","points","1","11"
"873","1.51038089687045","16.7814080572474","0","0","0","region","country","points","1","11"
"600","1.35751396533599","15.9045200474208","0","0","0","region","country","points","1","11"
"119","1.45410422119051","15.8934270488392","0","0","0","region","country","points","1","11"
"769","1.21492834955074","16.7730206680759","0","0","0","region","country","points","1","11"
"254","1.23467929822688","15.8444555185157","0","0","0","region","country","points","1","11"
"202","0.99144501247558","16.2183707389971","0","0","0","region","country","points","1","11"
"620","1.56232859749809","15.8872041471959","0","0","0","region","country","points","1","11"
"47","0.938144507144094","16.0885014873104","0","0","0","region","country","points","1","11"
"136","1.21979844648459","16.062527636973","0","0","0","region","country","points","1","11"
"874","1.27228726899377","16.0411533226329","0","0","0","region","country","points","1","11"
"86","1.10832733888777","16.3872007661899","0","0","0","region","country","points","1","11"
"369","1.02310064254555","15.9686429904411","0","0","0","region","country","points","1","11"
"502","0.903783267666436","15.8257868135857","0","0","0","region","country","points","1","11"
"385","1.26768773300069","16.5884981063043","0","0","0","region","country","points","1","11"
"893","0.801240671114998","16.3366058702203","0","0","0","region","country","points","1","11"
"480","1.05881468672705","16.061986515091","0","0","0","region","country","points","1","11"
"788","1.54798886763734","16.0005691814808","0","0","0","region","country","points","1","11"
"228","1.3583256481583","15.8790873189655","0","0","0","region","country","points","1","11"
"666","0.991174451534811","16.2202646655842","0","0","0","region","country","points","1","11"
"815","0.898101487910287","16.2640955380285","0","0","0","region","country","points","1","11"
"527","1.02283008160478","16.1374730176339","0","0","0","region","country","points","1","11"
"514","1.45004580707897","16.3452638203327","0","0","0","region","country","points","1","11"
"115","1.37510042648597","16.7876309588907","0","0","0","region","country","points","1","11"
"725","1.13213670167544","15.8750289048503","0","0","0","region","country","points","1","11"
"888","1.50929865310738","16.3493222344479","0","0","0","region","country","points","1","11"
"220","1.27174614711223","16.3144198730571","0","0","0","region","country","points","1","11"
"162","0.838036959059578","15.8820634893166","0","0","0","region","country","points","1","11"
"447","1.50713416558123","15.9350934337554","0","0","0","region","country","points","1","11"
